,Open,High,Low,Close,Volume,TradingDate
693,6477.0,6512.0,6460.0,6460.0,63990,2012-10-15
694,6442.0,6512.0,6442.0,6495.0,67270,2012-10-16
695,6477.0,6530.0,6477.0,6495.0,26680,2012-10-17
696,6495.0,6495.0,6425.0,6425.0,60410,2012-10-18
697,6477.0,6477.0,6372.0,6407.0,60110,2012-10-19
698,6460.0,6460.0,6390.0,6390.0,57430,2012-10-22
699,6390.0,6407.0,6372.0,6390.0,76660,2012-10-23
700,6390.0,6407.0,6390.0,6390.0,81980,2012-10-24
701,6337.0,6390.0,6337.0,6390.0,61750,2012-10-25
702,6390.0,6390.0,6337.0,6372.0,31920,2012-10-26
703,6337.0,6372.0,6337.0,6355.0,47580,2012-10-29
704,6285.0,6337.0,6285.0,6285.0,94430,2012-10-30
705,6285.0,6302.0,6267.0,6267.0,91490,2012-10-31
706,6197.0,6302.0,6197.0,6267.0,70110,2012-11-01
707,6005.0,6057.0,5970.0,5970.0,96810,2012-11-02
708,5707.0,5970.0,5689.0,5935.0,97960,2012-11-05
709,6022.0,6022.0,5865.0,5865.0,44860,2012-11-06
710,5935.0,5987.0,5900.0,5952.0,44590,2012-11-07
711,5987.0,5987.0,5917.0,5952.0,36430,2012-11-08
712,5952.0,5970.0,5917.0,5952.0,23200,2012-11-09
713,6005.0,6162.0,6005.0,6127.0,99430,2012-11-12
714,6145.0,6162.0,6110.0,6110.0,31120,2012-11-13
715,6145.0,6145.0,6092.0,6127.0,31510,2012-11-14
716,6127.0,6127.0,6075.0,6075.0,45690,2012-11-15
717,6110.0,6110.0,6040.0,6040.0,17580,2012-11-16
718,6092.0,6092.0,5952.0,5952.0,32930,2012-11-19
719,5900.0,5970.0,5900.0,5952.0,22050,2012-11-20
720,6005.0,6005.0,5935.0,5935.0,20910,2012-11-21
721,5952.0,5952.0,5917.0,5935.0,39450,2012-11-22
722,5970.0,5970.0,5935.0,5935.0,31930,2012-11-23
723,5952.0,5952.0,5900.0,5900.0,38540,2012-11-26
724,5900.0,5917.0,5847.0,5847.0,49420,2012-11-27
725,5865.0,5865.0,5777.0,5777.0,44390,2012-11-28
726,5777.0,5795.0,5707.0,5707.0,73740,2012-11-29
727,5724.0,5742.0,5707.0,5724.0,44430,2012-11-30
728,5724.0,5724.0,5672.0,5689.0,54360,2012-12-03
729,5637.0,5742.0,5619.0,5742.0,93650,2012-12-04
730,5923.0,5995.0,5832.0,5905.0,107150,2012-12-05
731,5850.0,5905.0,5850.0,5868.0,66360,2012-12-06
732,5832.0,5887.0,5814.0,5832.0,40580,2012-12-07
733,5868.0,5905.0,5850.0,5905.0,37500,2012-12-10
734,5868.0,5905.0,5868.0,5868.0,41280,2012-12-11
735,5868.0,6049.0,5868.0,5959.0,144700,2012-12-12
736,5977.0,6031.0,5941.0,5995.0,139170,2012-12-13
737,5977.0,6049.0,5959.0,5959.0,61370,2012-12-14
738,5959.0,6031.0,5923.0,5941.0,89860,2012-12-17
739,5868.0,5941.0,5850.0,5850.0,95270,2012-12-18
740,5941.0,6085.0,5887.0,6013.0,151080,2012-12-19
741,6049.0,6049.0,5923.0,5923.0,71260,2012-12-20
742,5923.0,5959.0,5832.0,5887.0,202750,2012-12-21
743,5905.0,6013.0,5905.0,5995.0,156090,2012-12-24
744,5995.0,6013.0,5959.0,5995.0,189040,2012-12-25
745,5977.0,6193.0,5959.0,6193.0,274620,2012-12-26
746,6230.0,6464.0,6230.0,6410.0,346980,2012-12-27
747,6410.0,6410.0,6338.0,6356.0,152500,2012-12-28
748,6374.0,6609.0,6374.0,6573.0,380320,2013-01-02
749,6573.0,6609.0,6374.0,6482.0,366960,2013-01-03
750,6446.0,6573.0,6428.0,6573.0,278020,2013-01-04
751,6537.0,6591.0,6500.0,6537.0,204570,2013-01-07
752,6555.0,6862.0,6537.0,6862.0,535860,2013-01-08
753,7205.0,7205.0,6952.0,7042.0,1588500,2013-01-09
754,6988.0,7187.0,6970.0,7132.0,607050,2013-01-10
755,7132.0,7169.0,7006.0,7024.0,614810,2013-01-11
756,6898.0,6952.0,6789.0,6807.0,499600,2013-01-14
757,6807.0,6988.0,6807.0,6898.0,357880,2013-01-15
758,6970.0,7078.0,6898.0,6970.0,368380,2013-01-16
759,6952.0,6988.0,6880.0,6880.0,292200,2013-01-17
760,6825.0,6880.0,6807.0,6844.0,362960,2013-01-18
761,6825.0,6862.0,6771.0,6807.0,119000,2013-01-21
762,6807.0,6844.0,6555.0,6699.0,373240,2013-01-22
763,6663.0,6735.0,6663.0,6699.0,192530,2013-01-23
764,6735.0,6880.0,6735.0,6862.0,141650,2013-01-24
765,6934.0,7132.0,6934.0,7096.0,787540,2013-01-25
766,7132.0,7367.0,7132.0,7187.0,558550,2013-01-28
767,7169.0,7223.0,7114.0,7132.0,207130,2013-01-29
768,7223.0,7512.0,7223.0,7367.0,689630,2013-01-30
769,7331.0,7349.0,7223.0,7241.0,366670,2013-01-31
770,7223.0,7223.0,7042.0,7132.0,323300,2013-02-01
771,7187.0,7187.0,7078.0,7114.0,166570,2013-02-04
772,7060.0,7114.0,7024.0,7078.0,183200,2013-02-05
773,7060.0,7223.0,7060.0,7114.0,90900,2013-02-06
774,7132.0,7150.0,7096.0,7150.0,155490,2013-02-07
775,7169.0,7313.0,7132.0,7187.0,92170,2013-02-08
776,7187.0,7259.0,7169.0,7223.0,131010,2013-02-18
777,7223.0,7241.0,7150.0,7169.0,168260,2013-02-19
778,7078.0,7169.0,7078.0,7132.0,171590,2013-02-20
779,7132.0,7150.0,6970.0,6970.0,307570,2013-02-21
780,7024.0,7114.0,6771.0,6952.0,337970,2013-02-22
781,7024.0,7024.0,6916.0,6934.0,143330,2013-02-25
782,6934.0,6934.0,6663.0,6663.0,285040,2013-02-26
783,6609.0,6735.0,6591.0,6609.0,283110,2013-02-27
784,6609.0,6717.0,6609.0,6681.0,191070,2013-02-28
785,6699.0,6699.0,6645.0,6681.0,96880,2013-03-01
786,6663.0,6663.0,6500.0,6537.0,225550,2013-03-04
787,6500.0,6537.0,6446.0,6446.0,194960,2013-03-05
788,6446.0,6555.0,6446.0,6537.0,60350,2013-03-06
789,6591.0,6591.0,6428.0,6500.0,115870,2013-03-07
790,6482.0,6663.0,6482.0,6645.0,116190,2013-03-08
791,6645.0,6771.0,6645.0,6753.0,78540,2013-03-11
792,6717.0,6825.0,6663.0,6753.0,67310,2013-03-12
793,6789.0,6789.0,6681.0,6699.0,66390,2013-03-13
794,6771.0,6771.0,6699.0,6735.0,15620,2013-03-14
795,6753.0,6753.0,6699.0,6717.0,13800,2013-03-15
796,6735.0,6753.0,6663.0,6663.0,54560,2013-03-18
797,6627.0,6699.0,6627.0,6681.0,27280,2013-03-19
798,6735.0,6771.0,6681.0,6717.0,63140,2013-03-20
799,6753.0,6970.0,6735.0,6898.0,274540,2013-03-21
800,6970.0,7187.0,6862.0,6862.0,387570,2013-03-22
801,6988.0,6988.0,6898.0,6952.0,173440,2013-03-25
802,7006.0,7006.0,6916.0,6916.0,138400,2013-03-26
803,6898.0,6916.0,6825.0,6825.0,187110,2013-03-27
804,6844.0,6898.0,6825.0,6825.0,97940,2013-03-28
805,6825.0,6862.0,6771.0,6825.0,184310,2013-03-29
806,6789.0,6934.0,6789.0,6934.0,142540,2013-04-01
807,6952.0,7114.0,6952.0,6988.0,413850,2013-04-02
808,7006.0,7024.0,6934.0,6934.0,128770,2013-04-03
809,6952.0,6952.0,6862.0,6880.0,58120,2013-04-04
810,6862.0,6934.0,6862.0,6934.0,123140,2013-04-05
811,6934.0,7169.0,6934.0,7169.0,721860,2013-04-08
812,7187.0,7512.0,7169.0,7385.0,894350,2013-04-09
813,7403.0,7403.0,7187.0,7187.0,305550,2013-04-10
814,7187.0,7187.0,7024.0,7078.0,312510,2013-04-11
815,7132.0,7169.0,6988.0,7042.0,332180,2013-04-12
816,6952.0,7042.0,6789.0,6825.0,320830,2013-04-15
817,6825.0,6844.0,6645.0,6771.0,137720,2013-04-16
818,6898.0,6952.0,6771.0,6862.0,105540,2013-04-17
819,6789.0,6825.0,6663.0,6681.0,135860,2013-04-18
820,6771.0,6771.0,6663.0,6663.0,143400,2013-04-22
821,6753.0,6753.0,6681.0,6735.0,70860,2013-04-23
822,6771.0,6771.0,6663.0,6699.0,150350,2013-04-24
823,6789.0,6789.0,6699.0,6717.0,46180,2013-04-25
824,6717.0,6753.0,6699.0,6717.0,51690,2013-04-26
825,6753.0,6753.0,6681.0,6681.0,66280,2013-05-02
826,6699.0,6717.0,6681.0,6699.0,73320,2013-05-03
827,6753.0,6916.0,6699.0,6916.0,188450,2013-05-06
828,6862.0,6916.0,6771.0,6771.0,91010,2013-05-07
829,6862.0,6880.0,6789.0,6825.0,122380,2013-05-08
830,6862.0,6862.0,6825.0,6825.0,80750,2013-05-09
831,6862.0,6862.0,6825.0,6844.0,64700,2013-05-10
832,6898.0,6898.0,6844.0,6862.0,60290,2013-05-13
833,6862.0,7096.0,6862.0,6934.0,321880,2013-05-14
834,6988.0,7006.0,6934.0,7006.0,156680,2013-05-15
835,7042.0,7042.0,6952.0,7006.0,129340,2013-05-16
836,6988.0,7006.0,6952.0,6952.0,103500,2013-05-17
837,6952.0,7187.0,6952.0,7096.0,311400,2013-05-20
838,7457.0,7584.0,7241.0,7584.0,1829150,2013-05-21
839,7584.0,7620.0,7530.0,7530.0,473190,2013-05-22
840,7457.0,7620.0,7457.0,7530.0,620980,2013-05-23
841,7530.0,7656.0,7512.0,7584.0,325890,2013-05-24
842,7819.0,7855.0,7710.0,7728.0,364260,2013-05-27
843,7764.0,7819.0,7728.0,7782.0,330890,2013-05-28
844,7855.0,8017.0,7801.0,7945.0,495190,2013-05-29
845,7909.0,7945.0,7855.0,7927.0,294550,2013-05-30
846,7945.0,8216.0,7945.0,8035.0,580620,2013-05-31
847,8035.0,8107.0,7963.0,7999.0,312910,2013-06-03
848,7999.0,8234.0,7999.0,8071.0,721910,2013-06-04
849,8126.0,8216.0,8126.0,8162.0,114490,2013-06-05
850,8071.0,8252.0,8071.0,8252.0,189030,2013-06-06
851,8288.0,8306.0,8126.0,8216.0,145200,2013-06-07
852,8306.0,8306.0,8216.0,8234.0,256220,2013-06-10
853,8234.0,8234.0,8126.0,8162.0,235030,2013-06-11
854,8126.0,8162.0,8071.0,8126.0,194000,2013-06-12
855,8071.0,8126.0,8035.0,8071.0,413530,2013-06-13
856,8107.0,8107.0,7981.0,7981.0,257590,2013-06-14
857,8035.0,8035.0,7801.0,7801.0,245350,2013-06-17
858,7801.0,7801.0,7692.0,7746.0,179510,2013-06-18
859,7764.0,7837.0,7728.0,7764.0,105860,2013-06-19
860,7801.0,7801.0,7710.0,7728.0,144390,2013-06-20
861,7692.0,7710.0,7584.0,7710.0,249940,2013-06-21
862,7710.0,7710.0,7620.0,7674.0,157140,2013-06-24
863,7620.0,7656.0,7403.0,7476.0,668790,2013-06-25
864,7421.0,7512.0,7421.0,7494.0,171080,2013-06-26
865,7548.0,7566.0,7476.0,7512.0,171250,2013-06-27
866,7674.0,7674.0,7548.0,7548.0,113820,2013-06-28
867,7602.0,7602.0,7512.0,7584.0,42960,2013-07-01
868,7602.0,7728.0,7584.0,7656.0,82370,2013-07-02
869,7692.0,7692.0,7620.0,7692.0,144550,2013-07-03
870,7710.0,7945.0,7692.0,7837.0,526820,2013-07-04
871,7837.0,7891.0,7782.0,7873.0,193730,2013-07-05
872,7891.0,7891.0,7764.0,7764.0,112140,2013-07-08
873,7764.0,7764.0,7620.0,7692.0,88920,2013-07-09
874,7692.0,7710.0,7638.0,7674.0,42560,2013-07-10
875,7692.0,7692.0,7620.0,7656.0,108660,2013-07-11
876,7638.0,7764.0,7638.0,7764.0,102160,2013-07-12
877,7819.0,7819.0,7710.0,7782.0,75830,2013-07-15
878,7819.0,7927.0,7782.0,7873.0,107880,2013-07-16
879,7945.0,7945.0,7891.0,7891.0,145010,2013-07-17
880,7891.0,7945.0,7819.0,7819.0,65160,2013-07-18
881,7891.0,7927.0,7819.0,7927.0,113860,2013-07-19
882,7999.0,7999.0,7855.0,7927.0,66820,2013-07-22
883,7927.0,7927.0,7855.0,7873.0,95720,2013-07-23
884,7801.0,7837.0,7764.0,7764.0,239630,2013-07-24
885,7837.0,7891.0,7764.0,7837.0,107830,2013-07-25
886,7873.0,7873.0,7728.0,7746.0,58250,2013-07-26
887,7746.0,7746.0,7584.0,7620.0,179400,2013-07-29
888,7602.0,7764.0,7584.0,7764.0,90410,2013-07-30
889,7819.0,7819.0,7710.0,7764.0,83540,2013-07-31
890,7764.0,7782.0,7746.0,7746.0,77340,2013-08-01
891,7819.0,7837.0,7782.0,7801.0,77930,2013-08-02
892,7819.0,8198.0,7819.0,8035.0,564080,2013-08-05
893,8035.0,8180.0,8035.0,8162.0,475480,2013-08-06
894,8216.0,8433.0,8180.0,8360.0,826400,2013-08-07
895,8360.0,8360.0,8162.0,8162.0,363680,2013-08-08
896,8162.0,8234.0,8144.0,8234.0,204960,2013-08-09
897,8270.0,8270.0,8162.0,8198.0,199710,2013-08-12
898,8198.0,8288.0,8162.0,8216.0,426440,2013-08-13
899,8216.0,8252.0,8180.0,8252.0,198010,2013-08-14
900,8457.0,8625.0,8382.0,8550.0,805360,2013-08-15
901,8532.0,8588.0,8438.0,8588.0,320220,2013-08-16
902,8588.0,8887.0,8569.0,8793.0,538180,2013-08-19
903,8774.0,8793.0,8662.0,8737.0,448010,2013-08-20
904,8737.0,8737.0,8401.0,8662.0,472880,2013-08-21
905,8662.0,8662.0,8420.0,8476.0,373950,2013-08-22
906,8494.0,8513.0,8308.0,8345.0,440450,2013-08-23
907,8326.0,8364.0,8214.0,8326.0,199040,2013-08-26
908,8382.0,8382.0,8252.0,8289.0,122680,2013-08-27
909,8177.0,8214.0,7878.0,7990.0,433180,2013-08-28
910,7953.0,8121.0,7953.0,7953.0,139290,2013-08-29
911,8028.0,8065.0,7934.0,8046.0,229370,2013-08-30
912,8158.0,8158.0,7990.0,7990.0,58660,2013-09-03
913,8046.0,8084.0,7953.0,8009.0,255430,2013-09-04
914,8065.0,8177.0,7990.0,8158.0,241450,2013-09-05
915,8196.0,8382.0,8140.0,8270.0,265600,2013-09-06
916,8270.0,8270.0,8009.0,8065.0,136590,2013-09-09
917,8065.0,8196.0,8065.0,8121.0,61870,2013-09-10
918,8196.0,8270.0,8084.0,8084.0,232820,2013-09-11
919,8046.0,8140.0,8028.0,8028.0,192520,2013-09-12
920,7990.0,8084.0,7990.0,7990.0,109090,2013-09-13
921,8009.0,8028.0,7953.0,7972.0,171720,2013-09-16
922,8009.0,8084.0,7953.0,8009.0,158300,2013-09-17
923,8084.0,8177.0,8028.0,8084.0,206220,2013-09-18
924,8140.0,8196.0,8102.0,8102.0,137210,2013-09-19
925,8102.0,8158.0,8102.0,8121.0,44400,2013-09-20
926,8121.0,8308.0,8121.0,8289.0,322410,2013-09-23
927,8308.0,8513.0,8308.0,8438.0,335390,2013-09-24
928,8457.0,8476.0,8326.0,8364.0,252640,2013-09-25
929,8364.0,8438.0,8308.0,8438.0,179940,2013-09-26
930,8457.0,8457.0,8326.0,8401.0,134960,2013-09-27
931,8476.0,8476.0,8382.0,8420.0,191710,2013-09-30
932,8382.0,8457.0,8364.0,8364.0,309650,2013-10-01
933,8364.0,8438.0,8364.0,8420.0,125270,2013-10-02
934,8420.0,8420.0,8345.0,8364.0,180150,2013-10-03
935,8401.0,8550.0,8364.0,8513.0,435780,2013-10-04
936,8494.0,8644.0,8494.0,8606.0,244840,2013-10-07
937,8606.0,8606.0,8513.0,8569.0,150880,2013-10-08
938,8569.0,8606.0,8513.0,8532.0,203180,2013-10-09
939,8513.0,8550.0,8420.0,8420.0,259470,2013-10-10
940,8457.0,8494.0,8382.0,8401.0,194600,2013-10-11
941,8420.0,8420.0,8345.0,8382.0,164050,2013-10-14
942,8420.0,8494.0,8401.0,8494.0,147540,2013-10-15
943,8532.0,8532.0,8457.0,8532.0,361750,2013-10-16
944,8606.0,8662.0,8532.0,8569.0,413030,2013-10-17
945,8588.0,8737.0,8588.0,8625.0,470030,2013-10-18
946,8625.0,8700.0,8606.0,8625.0,357910,2013-10-21
947,8569.0,8625.0,8569.0,8588.0,213510,2013-10-22
948,8550.0,8625.0,8550.0,8625.0,228910,2013-10-23
949,8588.0,8681.0,8588.0,8588.0,257910,2013-10-24
950,8569.0,8588.0,8494.0,8513.0,257460,2013-10-25
951,8588.0,8588.0,8476.0,8476.0,90570,2013-10-28
952,8438.0,8532.0,8438.0,8513.0,118960,2013-10-29
953,8513.0,8644.0,8513.0,8588.0,251170,2013-10-30
954,8606.0,8606.0,8550.0,8550.0,136460,2013-10-31
955,8588.0,8588.0,8550.0,8588.0,124810,2013-11-01
956,8606.0,8606.0,8550.0,8588.0,55500,2013-11-04
957,8588.0,8588.0,8569.0,8569.0,170070,2013-11-05
958,8588.0,8606.0,8569.0,8606.0,147130,2013-11-06
959,8588.0,8606.0,8550.0,8550.0,205880,2013-11-07
960,8550.0,8588.0,8550.0,8588.0,142130,2013-11-08
961,8606.0,8625.0,8569.0,8606.0,147110,2013-11-11
962,8606.0,8700.0,8606.0,8644.0,277180,2013-11-12
963,8681.0,8681.0,8606.0,8625.0,77830,2013-11-13
964,8644.0,8681.0,8625.0,8644.0,108680,2013-11-14
965,8681.0,8905.0,8681.0,8887.0,707550,2013-11-15
966,8961.0,9073.0,8943.0,8980.0,518370,2013-11-18
967,8999.0,9036.0,8961.0,9017.0,314080,2013-11-19
968,9017.0,9017.0,8905.0,8980.0,273870,2013-11-20
969,8999.0,9335.0,8961.0,8961.0,472460,2013-11-21
970,8999.0,9073.0,8943.0,9055.0,175950,2013-11-22
971,9073.0,9111.0,9017.0,9073.0,447070,2013-11-25
972,9055.0,9092.0,9017.0,9073.0,279960,2013-11-26
973,9092.0,9111.0,9017.0,9073.0,204670,2013-11-27
974,9036.0,9092.0,9036.0,9036.0,153520,2013-11-28
975,9017.0,9055.0,8980.0,8980.0,190290,2013-11-29
976,9017.0,9036.0,8961.0,9017.0,287190,2013-12-02
977,8980.0,9241.0,8961.0,9111.0,1303680,2013-12-03
978,9167.0,9167.0,9092.0,9111.0,464680,2013-12-04
979,9111.0,9111.0,8980.0,8980.0,712960,2013-12-05
980,8980.0,8999.0,8905.0,8961.0,509580,2013-12-06
981,8961.0,8961.0,8868.0,8868.0,376760,2013-12-09
982,8868.0,8868.0,8793.0,8812.0,364830,2013-12-10
983,8812.0,8812.0,8681.0,8737.0,328330,2013-12-11
984,8737.0,8737.0,8662.0,8737.0,332300,2013-12-12
985,8793.0,8868.0,8774.0,8812.0,191610,2013-12-13
986,8812.0,8830.0,8774.0,8812.0,106870,2013-12-16
987,8812.0,8849.0,8793.0,8812.0,118230,2013-12-17
988,8849.0,8849.0,8774.0,8830.0,127750,2013-12-18
989,8830.0,8868.0,8812.0,8830.0,222690,2013-12-19
990,8868.0,8868.0,8774.0,8774.0,169680,2013-12-20
991,8774.0,8868.0,8774.0,8812.0,132970,2013-12-23
992,8793.0,8812.0,8756.0,8756.0,219700,2013-12-24
993,8774.0,8774.0,8737.0,8737.0,315920,2013-12-25
994,8737.0,8849.0,8737.0,8793.0,443380,2013-12-26
995,8812.0,8849.0,8793.0,8793.0,185110,2013-12-27
996,8849.0,8849.0,8718.0,8718.0,365750,2013-12-30
997,8756.0,8961.0,8681.0,8793.0,602000,2013-12-31
998,8887.0,8924.0,8812.0,8849.0,207470,2014-01-02
999,8830.0,8849.0,8774.0,8830.0,165110,2014-01-03
1000,8830.0,8961.0,8774.0,8961.0,301670,2014-01-06
1001,8961.0,8961.0,8868.0,8868.0,290990,2014-01-07
1002,8849.0,8961.0,8849.0,8924.0,129600,2014-01-08
1003,8905.0,9036.0,8905.0,9036.0,317250,2014-01-09
1004,9055.0,9241.0,9055.0,9092.0,704840,2014-01-10
1005,9148.0,9223.0,9092.0,9167.0,773230,2014-01-13
1006,9167.0,9316.0,9148.0,9185.0,757320,2014-01-14
1007,9260.0,9615.0,9241.0,9335.0,1440070,2014-01-15
1008,9521.0,9521.0,9335.0,9428.0,915150,2014-01-16
1009,9521.0,9801.0,9428.0,9615.0,1192920,2014-01-17
1010,9615.0,9988.0,9615.0,9708.0,883960,2014-01-20
1011,9708.0,9895.0,9615.0,9895.0,647850,2014-01-21
1012,9988.0,10081.0,9708.0,9895.0,650280,2014-01-22
1013,9895.0,10175.0,9801.0,10175.0,476170,2014-01-23
1014,10268.0,10548.0,10081.0,10455.0,836990,2014-01-24
1015,10455.0,10548.0,10268.0,10361.0,613960,2014-01-27
1016,10268.0,10361.0,9988.0,10175.0,538550,2014-02-06
1017,10175.0,10268.0,9988.0,9988.0,753990,2014-02-07
1018,10081.0,10455.0,9895.0,10361.0,611330,2014-02-10
1019,10455.0,10548.0,10175.0,10268.0,1257350,2014-02-11
1020,10361.0,10641.0,10361.0,10641.0,978110,2014-02-12
1021,10641.0,10735.0,10455.0,10641.0,621020,2014-02-13
1022,10641.0,10735.0,10455.0,10548.0,540290,2014-02-14
1023,10455.0,10641.0,10361.0,10455.0,359620,2014-02-17
1024,10455.0,10641.0,10361.0,10641.0,505020,2014-02-18
1025,10641.0,11015.0,10641.0,11015.0,999370,2014-02-19
1026,11015.0,11201.0,10361.0,10641.0,1074480,2014-02-20
1027,10641.0,10921.0,10361.0,10828.0,689100,2014-02-21
1028,10828.0,11108.0,10641.0,11108.0,979350,2014-02-24
1029,10921.0,11482.0,10921.0,11482.0,1577680,2014-02-25
1030,11575.0,12042.0,11482.0,12042.0,2226350,2014-02-26
1031,11948.0,12135.0,11762.0,11762.0,1165490,2014-02-27
1032,11762.0,11948.0,11575.0,11948.0,1111220,2014-02-28
1033,11855.0,11948.0,11388.0,11482.0,1112540,2014-03-03
1034,11388.0,11482.0,11201.0,11388.0,962100,2014-03-04
1035,11575.0,11668.0,11388.0,11575.0,611560,2014-03-05
1036,11575.0,11762.0,11482.0,11668.0,706070,2014-03-06
1037,11668.0,11855.0,11482.0,11762.0,1032190,2014-03-07
1038,11762.0,11855.0,11668.0,11855.0,505430,2014-03-10
1039,11855.0,12602.0,11668.0,12508.0,2154020,2014-03-11
1040,12975.0,13068.0,12602.0,12602.0,1966080,2014-03-12
1041,12695.0,12788.0,12602.0,12695.0,906880,2014-03-13
1042,12695.0,12788.0,12508.0,12602.0,1435730,2014-03-14
1043,12788.0,12788.0,12602.0,12602.0,960750,2014-03-17
1044,12602.0,13442.0,12508.0,13255.0,2210540,2014-03-18
1045,13348.0,13628.0,13348.0,13442.0,567100,2014-03-19
1046,13442.0,13535.0,13162.0,13255.0,993620,2014-03-20
1047,13255.0,13535.0,13162.0,13348.0,963090,2014-03-21
1048,13255.0,13442.0,13255.0,13255.0,719940,2014-03-24
1049,13255.0,13348.0,12975.0,12975.0,1139950,2014-03-25
1050,13068.0,13162.0,12602.0,12695.0,1658730,2014-03-26
1051,12695.0,12788.0,12508.0,12695.0,944990,2014-03-27
1052,12882.0,13255.0,12788.0,13162.0,994670,2014-03-28
1053,13442.0,13442.0,12975.0,13068.0,860380,2014-03-31
1054,13068.0,13068.0,12695.0,12882.0,737670,2014-04-01
1055,12882.0,13068.0,12415.0,12695.0,1636330,2014-04-02
1056,12788.0,12882.0,12602.0,12788.0,590550,2014-04-03
1057,12788.0,12882.0,12602.0,12695.0,830330,2014-04-04
1058,12788.0,13068.0,12695.0,12975.0,1118980,2014-04-07
1059,13068.0,13348.0,13068.0,13162.0,1878400,2014-04-08
1060,13255.0,13255.0,13068.0,13068.0,912440,2014-04-10
1061,12975.0,13255.0,12975.0,13162.0,924700,2014-04-11
1062,13255.0,13535.0,13162.0,13348.0,1720820,2014-04-14
1063,13348.0,13442.0,13068.0,13162.0,1217060,2014-04-15
1064,13068.0,13162.0,12695.0,12882.0,1456070,2014-04-16
1065,12975.0,13068.0,12788.0,13068.0,818960,2014-04-17
1066,13068.0,13068.0,12602.0,12602.0,1033560,2014-04-18
1067,12508.0,12602.0,12135.0,12135.0,1218760,2014-04-21
1068,12228.0,12508.0,11948.0,12508.0,1077740,2014-04-22
1069,12508.0,12602.0,12135.0,12228.0,692970,2014-04-23
1070,12228.0,12508.0,12042.0,12228.0,1121510,2014-04-24
1071,12228.0,12695.0,12228.0,12602.0,1127330,2014-04-25
1072,12695.0,12882.0,12602.0,12788.0,917950,2014-04-28
1073,12695.0,12788.0,12602.0,12788.0,496380,2014-04-29
1074,12882.0,12882.0,12322.0,12322.0,1120840,2014-05-05
1075,12228.0,12415.0,11762.0,12135.0,1567890,2014-05-06
1076,12422.0,12542.0,12064.0,12183.0,1115910,2014-05-07
1077,11777.0,11777.0,11347.0,11347.0,1858320,2014-05-08
1078,10989.0,11347.0,10702.0,11061.0,1193120,2014-05-09
1079,10726.0,10726.0,10296.0,10296.0,1232320,2014-05-12
1080,9627.0,10129.0,9579.0,9747.0,2150110,2014-05-13
1081,9699.0,10368.0,9699.0,10320.0,952710,2014-05-14
1082,10392.0,10654.0,9627.0,9914.0,1266670,2014-05-15
1083,9914.0,10511.0,9890.0,10511.0,1085770,2014-05-16
1084,10535.0,10702.0,10272.0,10511.0,901880,2014-05-19
1085,10487.0,10607.0,10320.0,10607.0,1072290,2014-05-20
1086,10607.0,11084.0,10511.0,11037.0,1296900,2014-05-21
1087,11037.0,11084.0,10893.0,10941.0,1277180,2014-05-22
1088,10869.0,11037.0,10774.0,10846.0,533720,2014-05-23
1089,10750.0,10846.0,10654.0,10798.0,686760,2014-05-26
1090,10822.0,10989.0,10774.0,10893.0,891290,2014-05-27
1091,10989.0,11108.0,10965.0,10989.0,690790,2014-05-28
1092,10989.0,11276.0,10965.0,11013.0,940410,2014-05-29
1093,11013.0,11180.0,10965.0,11037.0,659030,2014-05-30
1094,10989.0,11037.0,10798.0,10846.0,558490,2014-06-02
1095,10798.0,10917.0,10774.0,10798.0,377900,2014-06-03
1096,10798.0,10822.0,10511.0,10607.0,653550,2014-06-04
1097,10559.0,10607.0,10463.0,10559.0,390740,2014-06-05
1098,10535.0,10750.0,10535.0,10750.0,355690,2014-06-06
1099,10798.0,10846.0,10678.0,10726.0,563170,2014-06-09
1100,10654.0,10965.0,10631.0,10726.0,586890,2014-06-10
1101,10798.0,11108.0,10774.0,11108.0,1506620,2014-06-11
1102,11228.0,11347.0,11108.0,11252.0,1051470,2014-06-12
1103,11252.0,11276.0,11180.0,11228.0,453330,2014-06-13
1104,11228.0,11228.0,11037.0,11108.0,895350,2014-06-16
1105,11108.0,11228.0,11037.0,11204.0,816170,2014-06-17
1106,11204.0,11228.0,11132.0,11132.0,391410,2014-06-18
1107,11132.0,11180.0,10798.0,11037.0,1065490,2014-06-19
1108,11037.0,11180.0,11013.0,11037.0,279210,2014-06-20
1109,11037.0,11037.0,10941.0,10965.0,208170,2014-06-23
1110,10941.0,11061.0,10917.0,11037.0,314410,2014-06-24
1111,11084.0,11204.0,11061.0,11132.0,535400,2014-06-25
1112,11132.0,11180.0,11084.0,11108.0,340790,2014-06-26
1113,11084.0,11323.0,11084.0,11180.0,1512800,2014-06-27
1114,11132.0,11228.0,11132.0,11132.0,400120,2014-06-30
1115,11132.0,11228.0,11132.0,11156.0,595450,2014-07-01
1116,11156.0,11228.0,11156.0,11228.0,633630,2014-07-02
1117,11276.0,11562.0,11276.0,11514.0,1296890,2014-07-03
1118,11586.0,11849.0,11562.0,11825.0,1789990,2014-07-04
1119,11921.0,12303.0,11921.0,11944.0,1768130,2014-07-07
1120,11921.0,12064.0,11825.0,11921.0,668720,2014-07-08
1121,11944.0,11944.0,11825.0,11873.0,682070,2014-07-09
1122,11873.0,11873.0,11562.0,11658.0,1262450,2014-07-10
1123,11658.0,11658.0,11514.0,11634.0,671180,2014-07-11
